,receptor,pathway,tf,tf_PPR,category,subcategory
15219,Itgb3,Pathways in cancer,Ikbkb,0.009268234,Human Diseases,Cancer: overview
15220,Itgav_Itgb3,Pathways in cancer,Mdm2,0.009374958,Human Diseases,Cancer: overview
15221,Itgav,Pathways in cancer,Mdm2,0.009374958,Human Diseases,Cancer: overview
15222,Itgb3,Pathways in cancer,Mdm2,0.009374958,Human Diseases,Cancer: overview
15223,Itgav_Itgb3,Pathways in cancer,Mmp9,0.001117506,Human Diseases,Cancer: overview
15224,Itgav,Pathways in cancer,Mmp9,0.001117506,Human Diseases,Cancer: overview
15225,Itgb3,Pathways in cancer,Mmp9,0.001117506,Human Diseases,Cancer: overview
15226,Itgav_Itgb3,Pathways in cancer,Nfkbia,0.009552078,Human Diseases,Cancer: overview
15227,Itgav,Pathways in cancer,Nfkbia,0.009552078,Human Diseases,Cancer: overview
15228,Itgb3,Pathways in cancer,Nfkbia,0.009552078,Human Diseases,Cancer: overview
15229,Itgav_Itgb3,Pathways in cancer,Rb1,0.076122929,Human Diseases,Cancer: overview
15230,Itgav,Pathways in cancer,Rb1,0.076122929,Human Diseases,Cancer: overview
15231,Itgb3,Pathways in cancer,Rb1,0.076122929,Human Diseases,Cancer: overview
15232,Itgav_Itgb3,Pathways in cancer,Ddb2,0.001997828,Human Diseases,Cancer: overview
15233,Itgav,Pathways in cancer,Ddb2,0.001997828,Human Diseases,Cancer: overview
15234,Itgb3,Pathways in cancer,Ddb2,0.001997828,Human Diseases,Cancer: overview
15235,Itgav_Itgb3,Pathways in cancer,Ikbkg,0.009268234,Human Diseases,Cancer: overview
15236,Itgav,Pathways in cancer,Ikbkg,0.009268234,Human Diseases,Cancer: overview
15237,Itgb3,Pathways in cancer,Ikbkg,0.009268234,Human Diseases,Cancer: overview
15238,Il2ra_Il2rb_Il2rg,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15239,Il2ra,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15240,Il2rb,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15241,Il2rg,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15242,Il2ra_Il2rb_Il2rg,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15243,Il2ra,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15244,Il2rb,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15245,Il2rg,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15246,Il2ra_Il2rb_Il2rg,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15247,Il2ra,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15248,Il2rb,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15249,Il2rg,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15250,Il2ra_Il2rb_Il2rg,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15251,Il2ra,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15252,Il2rb,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15253,Il2rg,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15254,Il2ra_Il2rb_Il2rg,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15255,Il2ra,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15256,Il2rb,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15257,Il2rg,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15258,Il2ra_Il2rb_Il2rg,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15259,Il2ra,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15260,Il2rb,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15261,Il2rg,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15262,Il2ra_Il2rb_Il2rg,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15263,Il2ra,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15264,Il2rb,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15265,Il2rg,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15266,Il2rb_Il2rg,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15267,Il2rb_Il2rg,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15268,Il2rb_Il2rg,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15269,Il2rb_Il2rg,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15270,Il2rb_Il2rg,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15271,Il2rb_Il2rg,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15272,Il2rb_Il2rg,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15273,Il7r_Il2rg,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15274,Il7r,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15275,Il7r_Il2rg,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15276,Il7r,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15277,Il7r_Il2rg,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15278,Il7r,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15279,Il7r_Il2rg,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15280,Il7r,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15281,Il7r_Il2rg,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15282,Il7r,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15283,Il7r_Il2rg,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15284,Il7r,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15285,Il7r_Il2rg,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15286,Il7r,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15287,Il9r_Il2rg,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15288,Il9r,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15289,Il9r_Il2rg,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15290,Il9r,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15291,Il9r_Il2rg,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15292,Il9r,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15293,Il9r_Il2rg,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15294,Il9r,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15295,Il9r_Il2rg,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15296,Il9r,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15297,Il9r_Il2rg,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15298,Il9r,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15299,Il9r_Il2rg,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15300,Il9r,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15301,Il21r_Il2rg,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15302,Il21r,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15303,Il21r_Il2rg,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15304,Il21r,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15305,Il21r_Il2rg,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15306,Il21r,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15307,Il21r_Il2rg,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15308,Il21r,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15309,Il21r_Il2rg,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15310,Il21r,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15311,Il21r_Il2rg,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15312,Il21r,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15313,Il21r_Il2rg,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15314,Il21r,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15315,Il7r_Crlf2,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15316,Crlf2,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15317,Il7r_Crlf2,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15318,Crlf2,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15319,Il7r_Crlf2,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15320,Crlf2,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15321,Il7r_Crlf2,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15322,Crlf2,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15323,Il7r_Crlf2,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15324,Crlf2,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15325,Il7r_Crlf2,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15326,Crlf2,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15327,Il7r_Crlf2,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15328,Crlf2,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15329,Il6ra_Il6st,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15330,Il6ra,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15331,Il6st,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15332,Il6ra_Il6st,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15333,Il6ra,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15334,Il6st,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15335,Il6ra_Il6st,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15336,Il6ra,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15337,Il6st,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15338,Il6ra_Il6st,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15339,Il6ra,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15340,Il6st,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15341,Il6ra_Il6st,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15342,Il6ra,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15343,Il6st,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15344,Il6ra_Il6st,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15345,Il6ra,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15346,Il6st,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15347,Il6ra_Il6st,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15348,Il6ra,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15349,Il6st,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15350,Il12rb1_Il12rb2,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15351,Il12rb1,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15352,Il12rb2,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15353,Il12rb1_Il12rb2,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15354,Il12rb1,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15355,Il12rb2,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15356,Il12rb1_Il12rb2,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15357,Il12rb1,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15358,Il12rb2,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15359,Il12rb1_Il12rb2,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15360,Il12rb1,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15361,Il12rb2,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15362,Il12rb1_Il12rb2,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15363,Il12rb1,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15364,Il12rb2,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15365,Il12rb1_Il12rb2,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15366,Il12rb1,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15367,Il12rb2,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15368,Il12rb1_Il12rb2,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15369,Il12rb1,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15370,Il12rb2,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15371,Il27ra_Il6st,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15372,Il27ra,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15373,Il27ra_Il6st,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15374,Il27ra,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15375,Il27ra_Il6st,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15376,Il27ra,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15377,Il27ra_Il6st,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15378,Il27ra,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15379,Il27ra_Il6st,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15380,Il27ra,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15381,Il27ra_Il6st,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15382,Il27ra,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15383,Il27ra_Il6st,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15384,Il27ra,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15385,Cntfr_Lifr_Il6st,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15386,Cntfr,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15387,Lifr,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15388,Cntfr_Lifr_Il6st,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15389,Cntfr,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15390,Lifr,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15391,Cntfr_Lifr_Il6st,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15392,Cntfr,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15393,Lifr,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15394,Cntfr_Lifr_Il6st,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15395,Cntfr,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15396,Lifr,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15397,Cntfr_Lifr_Il6st,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15398,Cntfr,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15399,Lifr,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15400,Cntfr_Lifr_Il6st,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15401,Cntfr,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15402,Lifr,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15403,Cntfr_Lifr_Il6st,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15404,Cntfr,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15405,Lifr,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15406,Lifr_Il6st,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15407,Lifr_Il6st,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15408,Lifr_Il6st,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15409,Lifr_Il6st,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15410,Lifr_Il6st,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15411,Lifr_Il6st,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15412,Lifr_Il6st,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15413,Osmr_Il6st,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15414,Osmr,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15415,Osmr_Il6st,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15416,Osmr,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15417,Osmr_Il6st,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15418,Osmr,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15419,Osmr_Il6st,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15420,Osmr,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15421,Osmr_Il6st,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15422,Osmr,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15423,Osmr_Il6st,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15424,Osmr,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15425,Osmr_Il6st,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15426,Osmr,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15427,Ifnar1_Ifnar2,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15428,Ifnar1,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15429,Ifnar2,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15430,Ifnar1_Ifnar2,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15431,Ifnar1,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15432,Ifnar2,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15433,Ifnar1_Ifnar2,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15434,Ifnar1,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15435,Ifnar2,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15436,Ifnar1_Ifnar2,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15437,Ifnar1,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15438,Ifnar2,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15439,Ifnar1_Ifnar2,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15440,Ifnar1,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15441,Ifnar2,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15442,Ifnar1_Ifnar2,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15443,Ifnar1,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15444,Ifnar2,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15445,Ifnar1_Ifnar2,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15446,Ifnar1,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15447,Ifnar2,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15448,Ifngr1_Ifngr2,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15449,Ifngr1,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15450,Ifngr2,Pathways in cancer,Stat1,0.037925607,Human Diseases,Cancer: overview
15451,Ifngr1_Ifngr2,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15452,Ifngr1,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15453,Ifngr2,Pathways in cancer,Stat2,0.037925607,Human Diseases,Cancer: overview
15454,Ifngr1_Ifngr2,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15455,Ifngr1,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15456,Ifngr2,Pathways in cancer,Stat3,0.037925607,Human Diseases,Cancer: overview
15457,Ifngr1_Ifngr2,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15458,Ifngr1,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15459,Ifngr2,Pathways in cancer,Stat4,0.037925607,Human Diseases,Cancer: overview
15460,Ifngr1_Ifngr2,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15461,Ifngr1,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15462,Ifngr2,Pathways in cancer,Stat5a,0.038127672,Human Diseases,Cancer: overview
15463,Ifngr1_Ifngr2,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15464,Ifngr1,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15465,Ifngr2,Pathways in cancer,Stat5b,0.038127672,Human Diseases,Cancer: overview
15466,Ifngr1_Ifngr2,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15467,Ifngr1,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15468,Ifngr2,Pathways in cancer,Stat6,0.037925607,Human Diseases,Cancer: overview
15469,Itga2b_Itgb3,Pathways in cancer,Akt1,0.095475392,Human Diseases,Cancer: overview
15470,Itga2b,Pathways in cancer,Akt1,0.095475392,Human Diseases,Cancer: overview
15471,Itga2b_Itgb3,Pathways in cancer,Ctnnb1,0.00878341,Human Diseases,Cancer: overview
15472,Itga2b,Pathways in cancer,Ctnnb1,0.00878341,Human Diseases,Cancer: overview
15473,Itga2b_Itgb3,Pathways in cancer,E2f1,0.065029376,Human Diseases,Cancer: overview
15474,Itga2b,Pathways in cancer,E2f1,0.065029376,Human Diseases,Cancer: overview
15475,Itga2b_Itgb3,Pathways in cancer,E2f2,0.065029376,Human Diseases,Cancer: overview
15476,Itga2b,Pathways in cancer,E2f2,0.065029376,Human Diseases,Cancer: overview
15477,Itga2b_Itgb3,Pathways in cancer,E2f3,0.065029376,Human Diseases,Cancer: overview
15478,Itga2b,Pathways in cancer,E2f3,0.065029376,Human Diseases,Cancer: overview
15479,Itga2b_Itgb3,Pathways in cancer,Foxo1,0.009268234,Human Diseases,Cancer: overview
15480,Itga2b,Pathways in cancer,Foxo1,0.009268234,Human Diseases,Cancer: overview
15481,Itga2b_Itgb3,Pathways in cancer,Jup,0.002267285,Human Diseases,Cancer: overview
15482,Itga2b,Pathways in cancer,Jup,0.002267285,Human Diseases,Cancer: overview
15483,Itga2b_Itgb3,Pathways in cancer,Lef1,0.00819881,Human Diseases,Cancer: overview
15484,Itga2b,Pathways in cancer,Lef1,0.00819881,Human Diseases,Cancer: overview
15485,Itga2b_Itgb3,Pathways in cancer,Max,0.003504045,Human Diseases,Cancer: overview
15486,Itga2b,Pathways in cancer,Max,0.003504045,Human Diseases,Cancer: overview
15487,Itga2b_Itgb3,Pathways in cancer,Myc,0.003504045,Human Diseases,Cancer: overview
15488,Itga2b,Pathways in cancer,Myc,0.003504045,Human Diseases,Cancer: overview
15489,Itga2b_Itgb3,Pathways in cancer,Nfkb1,0.00837038,Human Diseases,Cancer: overview
15490,Itga2b,Pathways in cancer,Nfkb1,0.00837038,Human Diseases,Cancer: overview
15491,Itga2b_Itgb3,Pathways in cancer,Nfkb2,0.00837038,Human Diseases,Cancer: overview
15492,Itga2b,Pathways in cancer,Nfkb2,0.00837038,Human Diseases,Cancer: overview
15493,Itga2b_Itgb3,Pathways in cancer,Ppard,0.000834426,Human Diseases,Cancer: overview
15494,Itga2b,Pathways in cancer,Ppard,0.000834426,Human Diseases,Cancer: overview
15495,Itga2b_Itgb3,Pathways in cancer,Rela,0.00837038,Human Diseases,Cancer: overview
15496,Itga2b,Pathways in cancer,Rela,0.00837038,Human Diseases,Cancer: overview
15497,Itga2b_Itgb3,Pathways in cancer,Tcf7,0.00819881,Human Diseases,Cancer: overview
15498,Itga2b,Pathways in cancer,Tcf7,0.00819881,Human Diseases,Cancer: overview
15499,Itga2b_Itgb3,Pathways in cancer,Tcf7l1,0.00819881,Human Diseases,Cancer: overview
15500,Itga2b,Pathways in cancer,Tcf7l1,0.00819881,Human Diseases,Cancer: overview
15501,Itga2b_Itgb3,Pathways in cancer,Tcf7l2,0.00819881,Human Diseases,Cancer: overview
15502,Itga2b,Pathways in cancer,Tcf7l2,0.00819881,Human Diseases,Cancer: overview
15503,Itga2b_Itgb3,Pathways in cancer,Trp53,0.008219828,Human Diseases,Cancer: overview
15504,Itga2b,Pathways in cancer,Trp53,0.008219828,Human Diseases,Cancer: overview
15505,Itga2b_Itgb3,Pathways in cancer,Zbtb17,0.000846802,Human Diseases,Cancer: overview
15506,Itga2b,Pathways in cancer,Zbtb17,0.000846802,Human Diseases,Cancer: overview
15507,Itga2b_Itgb3,Pathways in cancer,Ccnd1,0.015400997,Human Diseases,Cancer: overview
15508,Itga2b,Pathways in cancer,Ccnd1,0.015400997,Human Diseases,Cancer: overview
15509,Itga2b_Itgb3,Pathways in cancer,Ikbkb,0.009268234,Human Diseases,Cancer: overview
15510,Itga2b,Pathways in cancer,Ikbkb,0.009268234,Human Diseases,Cancer: overview
15511,Itga2b_Itgb3,Pathways in cancer,Mdm2,0.009374958,Human Diseases,Cancer: overview
15512,Itga2b,Pathways in cancer,Mdm2,0.009374958,Human Diseases,Cancer: overview
15513,Itga2b_Itgb3,Pathways in cancer,Mmp9,0.001117506,Human Diseases,Cancer: overview
15514,Itga2b,Pathways in cancer,Mmp9,0.001117506,Human Diseases,Cancer: overview
